frame,time,mouse_id,behavior,node,x,y,z
84,2.8,0,0,back_right_paw,1.3541171875,0.0,0.2006272321428571
84,2.8,0,0,front_left_paw,1.110744419642857,0.0,0.1938236607142856
84,2.8,0,0,front_right_paw,1.10818359375,0.0,0.2508074776785715
84,2.8,0,0,nose,0.8280636947177606,0.0,0.43341088165266994
85,2.833333333333333,0,0,back_base,1.0334474028705078,0.0,0.5327159451252085
85,2.833333333333333,0,0,back_end,1.4635369721294924,0.0,0.5286657513033631
85,2.833333333333333,0,0,back_left_paw,1.5182232142857142,0.0,0.1667723214285714
85,2.833333333333333,0,0,back_middle,1.2100540246503286,0.0,0.5533216600709564
85,2.833333333333333,0,0,back_right_paw,1.3177120535714286,0.0,0.2021830357142856
85,2.833333333333333,0,0,front_left_paw,1.110361607142857,0.0,0.1937254464285714
85,2.833333333333333,0,0,front_right_paw,1.070013392857143,0.0,0.2496316964285714
85,2.833333333333333,0,0,nose,0.8131876379762533,0.0,0.43529835262804734
86,2.8666666666666667,0,0,back_base,1.0193762200139451,0.0,0.5334327197924316
86,2.8666666666666667,0,0,back_end,1.4494652978431977,0.0,0.5293306730647112
86,2.8666666666666667,0,0,back_left_paw,1.5176060267857143,0.0,0.1668292410714285
86,2.8666666666666667,0,0,back_middle,1.1959853247992784,0.0,0.5540171423451572
86,2.8666666666666667,0,0,back_right_paw,1.287447544642857,0.0,0.2018046875
86,2.8666666666666667,0,0,front_left_paw,1.1114497767857143,0.0,0.1934921875
86,2.8666666666666667,0,0,front_right_paw,1.0329676339285714,0.0,0.2486729910714285
86,2.8666666666666667,0,0,nose,0.7991047117527261,0.0,0.43604168320516107
87,2.9,0,0,back_base,1.004027604895618,0.0,0.5336936705461296
87,2.9,0,0,back_end,1.4340929308186678,0.0,0.5275898115967276
87,2.9,0,0,back_left_paw,1.5153683035714287,0.0,0.166953125
87,2.9,0,0,back_middle,1.1807306071264942,0.0,0.5534558401512358
87,2.9,0,0,back_right_paw,1.2638504464285714,0.0,0.1999888392857143
87,2.9,0,0,front_left_paw,1.1113191964285714,0.0,0.1933973214285714
87,2.9,0,0,front_right_paw,1.003828125,0.0,0.2429776785714285
87,2.9,0,0,nose,0.7833051745110908,0.0,0.43732894627234314
88,2.933333333333333,0,0,back_base,0.9902630017896203,0.0,0.5348120731734582
88,2.933333333333333,0,0,back_end,1.4202950339246654,0.0,0.5266946232551131
88,2.933333333333333,0,0,back_left_paw,1.5117689732142858,0.0,0.170640625
88,2.933333333333333,0,0,back_middle,1.1670565977752494,0.0,0.5537466648874663
88,2.933333333333333,0,0,back_right_paw,1.2453939732142858,0.0,0.2001763392857143
88,2.933333333333333,0,0,front_left_paw,1.1091261160714287,0.0,0.1935848214285714
88,2.933333333333333,0,0,front_right_paw,0.9742912946428572,0.0,0.23778125
88,2.933333333333333,0,0,nose,0.7690917906231313,0.0,0.4394818748606276
89,2.966666666666667,0,0,back_base,0.9748498101719272,0.0,0.5350222774007146
89,2.966666666666667,0,0,back_end,1.4048823326852156,0.0,0.5269308475992854
89,2.966666666666667,0,0,back_left_paw,1.5050714285714286,0.0,0.1723616071428571
89,2.966666666666667,0,0,back_middle,1.1516422601518066,0.0,0.5539675663934399
89,2.966666666666667,0,0,back_right_paw,1.234685267857143,0.0,0.1984553571428571
89,2.966666666666667,0,0,front_left_paw,1.1108058035714288,0.0,0.1935602678571429
89,2.966666666666667,0,0,front_right_paw,0.944765625,0.0,0.2359129464285714
89,2.966666666666667,0,0,nose,0.753684367588731,0.0,0.43967869677677185
90,3.0,0,0,back_base,0.9617694483359407,0.0,0.5360603652900888
90,3.0,0,0,back_end,1.3917659317251747,0.0,0.5262386582966188
90,3.0,0,0,back_left_paw,1.4933984375,0.0,0.1763515625
90,3.0,0,0,back_middle,1.1386366982035525,0.0,0.5542941325687901
90,3.0,0,0,back_right_paw,1.2259966517857142,0.0,0.1975234375
90,3.0,0,0,front_left_paw,1.1085234375,0.0,0.1926283482142856
90,3.0,0,0,front_right_paw,0.9241551339285716,0.0,0.2333716517857143
90,3.0,0,0,nose,0.740222157570767,0.0,0.441607470607994
91,3.033333333333333,0,0,back_base,0.949094270207377,0.0,0.5371155251700155
91,3.033333333333333,0,0,back_end,1.3790397717616836,0.0,0.5252703848758211
91,3.033333333333333,0,0,back_left_paw,1.4769263392857142,0.0,0.1804642857142856
91,3.033333333333333,0,0,back_middle,1.1260453688175593,0.0,0.5545167620673047
91,3.033333333333333,0,0,back_right_paw,1.2225066964285711,0.0,0.1967544642857143
91,3.033333333333333,0,0,front_left_paw,1.108265625,0.0,0.1934866071428571
91,3.033333333333333,0,0,front_right_paw,0.9092098214285714,0.0,0.2309799107142856
91,3.033333333333333,0,0,nose,0.7271049420223642,0.0,0.44370626689664117
92,3.066666666666667,0,0,back_base,0.9363957591543902,0.0,0.5370454509083576
92,3.066666666666667,0,0,back_end,1.3663444229980162,0.0,0.5253156548976011
92,3.066666666666667,0,0,back_left_paw,1.4563113839285713,0.0,0.1839051339285714
92,3.066666666666667,0,0,back_middle,1.113342183070785,0.0,0.5544941588291622
92,3.066666666666667,0,0,back_right_paw,1.2217689732142858,0.0,0.1952332589285714
92,3.066666666666667,0,0,front_left_paw,1.1058984375,0.0,0.1952712053571429
92,3.066666666666667,0,0,front_right_paw,0.9002645089285715,0.0,0.2294520089285714
92,3.066666666666667,0,0,nose,0.7144314983761029,0.0,0.4435766416917867
93,3.1,0,0,back_base,0.925248908959935,0.0,0.5382911985440801
93,3.1,0,0,back_end,1.3551182845083611,0.0,0.5239468051801368
93,3.1,0,0,back_left_paw,1.4295334821428571,0.0,0.1873013392857143
93,3.1,0,0,back_middle,1.1022981781160108,0.0,0.554663450564051
93,3.1,0,0,back_right_paw,1.22065625,0.0,0.1937879464285714
93,3.1,0,0,front_left_paw,1.103,0.0,0.1986986607142856
93,3.1,0,0,front_right_paw,0.8954866071428571,0.0,0.2248102678571429
93,3.1,0,0,nose,0.7027203048330459,0.0,0.44617403562340835
94,3.1333333333333333,0,0,back_base,0.9158840047249273,0.0,0.5390917689668447
94,3.1333333333333333,0,0,back_end,1.3457370979775174,0.0,0.5242674687623378
94,3.1333333333333333,0,0,back_left_paw,1.3979988839285713,0.0,0.1889185267857143
94,3.1333333333333333,0,0,back_middle,1.0929514418920978,0.0,0.5552663490218623
94,3.1333333333333333,0,0,back_right_paw,1.221275669642857,0.0,0.1938091517857143
94,3.1333333333333333,0,0,front_left_paw,1.0953270089285714,0.0,0.2036015625
94,3.1333333333333333,0,0,front_right_paw,0.8924140625,0.0,0.2216395089285714
94,3.1333333333333333,0,0,nose,0.6932526976179483,0.0,0.4472230993615144
95,3.1666666666666665,0,0,back_base,0.906288049003799,0.0,0.5393639599192191
95,3.1666666666666665,0,0,back_end,1.3361379679939092,0.0,0.5244479014730651
95,3.1666666666666665,0,0,back_left_paw,1.3639375,0.0,0.1897667410714285
95,3.1666666666666665,0,0,back_middle,1.0833589348430392,0.0,0.5555007419098399
95,3.1666666666666665,0,0,back_right_paw,1.22275,0.0,0.1946395089285714
95,3.1666666666666665,0,0,front_left_paw,1.084171875,0.0,0.2108247767857143
95,3.1666666666666665,0,0,front_right_paw,0.8911294642857144,0.0,0.2208180803571429
95,3.1666666666666665,0,0,nose,0.6836371362259996,0.0,0.44754281639318766
96,3.2,0,0,back_base,0.8985720644047871,0.0,0.5395191445731744
96,3.2,0,0,back_end,1.328347148735014,0.0,0.5225834265689187
96,3.2,0,0,back_left_paw,1.3254520089285713,0.0,0.1925089285714285
96,3.2,0,0,back_middle,1.0757168206126309,0.0,0.5548237090220458
96,3.2,0,0,back_right_paw,1.2236595982142855,0.0,0.195734375
96,3.2,0,0,front_left_paw,1.0659787946428572,0.0,0.2199888392857143
96,3.2,0,0,front_right_paw,0.8912935267857144,0.0,0.2201986607142856
96,3.2,0,0,nose,0.6754921507810977,0.0,0.44874523038598857
97,3.2333333333333334,0,0,back_base,0.8904694276332376,0.0,0.5395929744005531
97,3.2333333333333334,0,0,back_end,1.3201974459343715,0.0,0.5215023154199206
97,3.2333333333333334,0,0,back_left_paw,1.2863125,0.0,0.193921875
97,3.2333333333333334,0,0,back_middle,1.067654674494045,0.0,0.5544214146348047
97,3.2333333333333334,0,0,back_right_paw,1.225484375,0.0,0.1955669642857143
97,3.2333333333333334,0,0,front_left_paw,1.0448013392857145,0.0,0.2277232142857143
97,3.2333333333333334,0,0,front_right_paw,0.892015625,0.0,0.2214598214285714
97,3.2333333333333334,0,0,nose,0.6671463685929092,0.0,0.4494189057328628
98,3.2666666666666666,0,0,back_base,0.8817653760280385,0.0,0.5396898407959885
98,3.2666666666666666,0,0,back_end,1.3114493811816632,0.0,0.5205823194885799
98,3.2666666666666666,0,0,back_left_paw,1.2467165178571429,0.0,0.1945680803571429
98,3.2666666666666666,0,0,back_middle,1.058985216957962,0.0,0.5540989464475756
98,3.2666666666666666,0,0,back_right_paw,1.22578125,0.0,0.1946796875
98,3.2666666666666666,0,0,front_left_paw,1.016857142857143,0.0,0.2345033482142856
98,3.2666666666666666,0,0,front_right_paw,0.8950312500000001,0.0,0.2234475446428571
98,3.2666666666666666,0,0,nose,0.6582295534011522,0.0,0.4500444986875638
99,3.3,0,0,back_base,0.8736546905449547,0.0,0.5398233048562115
99,3.3,0,0,back_end,1.303278709235412,0.0,0.5194114401781658
99,3.3,0,0,back_left_paw,1.2070546875,0.0,0.1964508928571429
99,3.3,0,0,back_middle,1.0509174578936515,0.0,0.5536943414716852
99,3.3,0,0,back_right_paw,1.2271796875,0.0,0.1935491071428571
99,3.3,0,0,front_left_paw,0.9882109375,0.0,0.2407611607142856
99,3.3,0,0,front_right_paw,0.8959720982142857,0.0,0.2248950892857143
99,3.3,0,0,nose,0.649847753333065,0.0,0.45085698417783016
100,3.333333333333333,0,0,back_base,0.8651614319083982,0.0,0.5398889194760771
100,3.333333333333333,0,0,back_end,1.2947528872283478,0.0,0.5188028299509665
100,3.333333333333333,0,0,back_left_paw,1.168681919642857,0.0,0.1981138392857143
100,3.333333333333333,0,0,back_middle,1.0424457500995614,0.0,0.5534817436270921
100,3.333333333333333,0,0,back_right_paw,1.2292444196428571,0.0,0.193703125
100,3.333333333333333,0,0,front_left_paw,0.9584051339285716,0.0,0.2452008928571429
100,3.333333333333333,0,0,front_right_paw,0.8983939732142857,0.0,0.2248080357142856
100,3.333333333333333,0,0,nose,0.6412151469754181,0.0,0.45127394995099185
101,3.3666666666666667,0,0,back_base,0.8561133871223017,0.0,0.5396704350652674
101,3.3666666666666667,0,0,back_end,1.2857048424422513,0.0,0.5185843455401568
101,3.3666666666666667,0,0,back_left_paw,1.1333125,0.0,0.2015970982142856
101,3.3666666666666667,0,0,back_middle,1.0333977053134649,0.0,0.5532632592162824
101,3.3666666666666667,0,0,back_right_paw,1.229662946428571,0.0,0.1941037946428571
101,3.3666666666666667,0,0,front_left_paw,0.9279285714285714,0.0,0.2465412946428571
101,3.3666666666666667,0,0,front_right_paw,0.9025133928571428,0.0,0.2263203125
101,3.3666666666666667,0,0,nose,0.6321671021893216,0.0,0.4510554655401821
102,3.4,0,0,back_base,0.8475686905504911,0.0,0.5389597631544575
102,3.4,0,0,back_end,1.2771601458704407,0.0,0.5178736736293469
102,3.4,0,0,back_left_paw,1.0995279017857142,0.0,0.2037098214285714
102,3.4,0,0,back_middle,1.0248530087416543,0.0,0.5525525873054725
102,3.4,0,0,back_right_paw,1.2307488839285714,0.0,0.1931785714285714
102,3.4,0,0,front_left_paw,0.8973136160714286,0.0,0.246421875
102,3.4,0,0,front_right_paw,0.9054743303571428,0.0,0.2265178571428571
102,3.4,0,0,nose,0.623622405617511,0.0,0.45034479362937224
103,3.433333333333333,0,0,back_base,0.8383783466572521,0.0,0.5391910555293621
103,3.433333333333333,0,0,back_end,1.2679698019772017,0.0,0.5181049660042515
103,3.433333333333333,0,0,back_left_paw,1.070708705357143,0.0,0.2034363839285714
103,3.433333333333333,0,0,back_middle,1.0156626648484153,0.0,0.5527838796803771
103,3.433333333333333,0,0,back_right_paw,1.2288046875,0.0,0.1929051339285714
103,3.433333333333333,0,0,front_left_paw,0.8674765625,0.0,0.2438470982142856
103,3.433333333333333,0,0,front_right_paw,0.9074854910714286,0.0,0.2259006696428571
103,3.433333333333333,0,0,nose,0.614432061724272,0.0,0.45057608600427684
104,3.466666666666667,0,0,back_base,0.8293202572282987,0.0,0.5392125264756952
104,3.466666666666667,0,0,back_end,1.2589117125482483,0.0,0.5181264369505846
104,3.466666666666667,0,0,back_left_paw,1.04546875,0.0,0.2026071428571429
104,3.466666666666667,0,0,back_middle,1.006604575419462,0.0,0.5528053506267102
104,3.466666666666667,0,0,back_right_paw,1.2282477678571428,0.0,0.19365625
104,3.466666666666667,0,0,front_left_paw,0.8381272321428571,0.0,0.2438058035714285
104,3.466666666666667,0,0,front_right_paw,0.9088348214285714,0.0,0.2247544642857143
104,3.466666666666667,0,0,nose,0.6053739722953186,0.0,0.45059755695060993
105,3.5,0,0,back_base,0.8213882838707738,0.0,0.5386954929577424
105,3.5,0,0,back_end,1.2509797391907234,0.0,0.5176094034326318
105,3.5,0,0,back_left_paw,1.024396205357143,0.0,0.20190625
105,3.5,0,0,back_middle,0.998672602061937,0.0,0.5522883171087575
105,3.5,0,0,back_right_paw,1.228119419642857,0.0,0.1944888392857143
105,3.5,0,0,front_left_paw,0.8116127232142857,0.0,0.2439241071428571
105,3.5,0,0,front_right_paw,0.9073515625,0.0,0.223625
105,3.5,0,0,nose,0.5974419989377937,0.0,0.4500805234326572
106,3.533333333333333,0,0,back_base,0.8123491676561061,0.0,0.538278347832647
106,3.533333333333333,0,0,back_end,1.2419406229760557,0.0,0.5171922583075365
106,3.533333333333333,0,0,back_left_paw,1.0093571428571428,0.0,0.2013493303571429
106,3.533333333333333,0,0,back_middle,0.9896334858472693,0.0,0.5518711719836621
106,3.533333333333333,0,0,back_right_paw,1.2259397321428571,0.0,0.1969453125
106,3.533333333333333,0,0,front_left_paw,0.785700892857143,0.0,0.2443939732142856
106,3.533333333333333,0,0,front_right_paw,0.9067366071428572,0.0,0.2213694196428571
106,3.533333333333333,0,0,nose,0.588402882723126,0.0,0.4496633783075618
107,3.566666666666667,0,0,back_base,0.8036671942985814,0.0,0.5382083009218371
107,3.566666666666667,0,0,back_end,1.233258649618531,0.0,0.5171222113967265
107,3.566666666666667,0,0,back_left_paw,0.9980457589285716,0.0,0.2000691964285714
107,3.566666666666667,0,0,back_middle,0.9809515124897445,0.0,0.5518011250728522
107,3.566666666666667,0,0,back_right_paw,1.2243962053571429,0.0,0.1985870535714285
107,3.566666666666667,0,0,front_left_paw,0.7604787946428572,0.0,0.2441428571428571
107,3.566666666666667,0,0,front_right_paw,0.9052466517857144,0.0,0.2228191964285714
107,3.566666666666667,0,0,nose,0.5797209093656013,0.0,0.4495933313967519
108,3.6,0,0,back_base,0.795003636119628,0.0,0.5378659325824561
108,3.6,0,0,back_end,1.2245950914395776,0.0,0.5167798430573455
108,3.6,0,0,back_left_paw,0.9906551339285716,0.0,0.1988292410714285
108,3.6,0,0,back_middle,0.9722879543107912,0.0,0.5514587567334711
108,3.6,0,0,back_right_paw,1.221286830357143,0.0,0.2001930803571429
108,3.6,0,0,front_left_paw,0.7390881696428572,0.0,0.2440993303571429
108,3.6,0,0,front_right_paw,0.9028247767857144,0.0,0.2214497767857143
108,3.6,0,0,nose,0.5710573511866479,0.0,0.44925096305737083
109,3.633333333333333,0,0,back_base,0.7865024663335316,0.0,0.5371675374573605
109,3.633333333333333,0,0,back_end,1.2160939216534812,0.0,0.5160814479322499
109,3.633333333333333,0,0,back_left_paw,0.9858638392857144,0.0,0.1979977678571429
109,3.633333333333333,0,0,back_middle,0.9637867845246948,0.0,0.5507603616083755
109,3.633333333333333,0,0,back_right_paw,1.21625,0.0,0.2022299107142856
109,3.633333333333333,0,0,front_left_paw,0.7216629464285714,0.0,0.2417946428571429
109,3.633333333333333,0,0,front_right_paw,0.9010022321428572,0.0,0.2205959821428571
109,3.633333333333333,0,0,nose,0.5625561814005515,0.0,0.4485525679322752
110,3.6666666666666665,0,0,back_base,0.7781949349402927,0.0,0.5364267316179793
110,3.6666666666666665,0,0,back_end,1.2077863902602424,0.0,0.5153406420928687
110,3.6666666666666665,0,0,back_left_paw,0.9846808035714286,0.0,0.1986640625
110,3.6666666666666665,0,0,back_middle,0.9554792531314559,0.0,0.5500195557689943
110,3.6666666666666665,0,0,back_right_paw,1.2095535714285717,0.0,0.2056595982142856
110,3.6666666666666665,0,0,front_left_paw,0.7080602678571429,0.0,0.2408381696428571
110,3.6666666666666665,0,0,front_right_paw,0.9004441964285714,0.0,0.2211417410714285
110,3.6666666666666665,0,0,nose,0.5542486500073125,0.0,0.44781176209289403
111,3.7,0,0,back_base,0.770861175868482,0.0,0.536338269528598
111,3.7,0,0,back_end,1.2004526311884316,0.0,0.5152521800034874
111,3.7,0,0,back_left_paw,0.9850234375,0.0,0.1992957589285714
111,3.7,0,0,back_middle,0.9481454940596452,0.0,0.549931093679613
111,3.7,0,0,back_right_paw,1.1995859375,0.0,0.2090993303571429
111,3.7,0,0,front_left_paw,0.7004609375,0.0,0.2385725446428571
111,3.7,0,0,front_right_paw,0.8981395089285714,0.0,0.2217377232142856
111,3.7,0,0,nose,0.5469148909355019,0.0,0.44772330000351274
112,3.733333333333333,0,0,back_base,0.7617779748323856,0.0,0.5368078431535026
112,3.733333333333333,0,0,back_end,1.1913694301523352,0.0,0.515721753628392
112,3.733333333333333,0,0,back_left_paw,0.9855970982142856,0.0,0.2000122767857143
112,3.733333333333333,0,0,back_middle,0.9390622930235488,0.0,0.5504006673045176
112,3.733333333333333,0,0,back_right_paw,1.1864542410714287,0.0,0.2126238839285714
112,3.733333333333333,0,0,front_left_paw,0.6950703125000001,0.0,0.2365479910714285
112,3.733333333333333,0,0,front_right_paw,0.8986060267857143,0.0,0.2210904017857143
112,3.733333333333333,0,0,nose,0.5378316898994056,0.0,0.44819287362841737
113,3.7666666666666666,0,0,back_base,0.7535826086177182,0.0,0.53719315338555
113,3.7666666666666666,0,0,back_end,1.1831740639376678,0.0,0.5161070638604394
113,3.7666666666666666,0,0,back_left_paw,0.9852589285714286,0.0,0.1999308035714285
113,3.7666666666666666,0,0,back_middle,0.9308669268088814,0.0,0.550785977536565
113,3.7666666666666666,0,0,back_right_paw,1.171,0.0,0.216875
113,3.7666666666666666,0,0,front_left_paw,0.6923504464285715,0.0,0.2337455357142856
113,3.7666666666666666,0,0,front_right_paw,0.8979665178571429,0.0,0.2210758928571428
113,3.7666666666666666,0,0,nose,0.5296363236847381,0.0,0.4485781838604647
114,3.8,0,0,back_base,0.7460122424030506,0.0,0.5369445350461687
114,3.8,0,0,back_end,1.1756036977230002,0.0,0.5158584455210581
114,3.8,0,0,back_left_paw,0.9875680803571428,0.0,0.2007488839285714
114,3.8,0,0,back_middle,0.9232965605942138,0.0,0.5505373591971837
114,3.8,0,0,back_right_paw,1.1511484375,0.0,0.2206863839285714
114,3.8,0,0,front_left_paw,0.6930970982142857,0.0,0.2319051339285714
114,3.8,0,0,front_right_paw,0.8968917410714285,0.0,0.2205926339285714
114,3.8,0,0,nose,0.5220659574700706,0.0,0.44832956552108344
115,3.8333333333333335,0,0,back_base,0.7388157601169544,0.0,0.5364018318853591
115,3.8333333333333335,0,0,back_end,1.168407215436904,0.0,0.5153157423602485
115,3.8333333333333335,0,0,back_left_paw,0.9890535714285714,0.0,0.2007265625
115,3.8333333333333335,0,0,back_middle,0.9161000783081176,0.0,0.5499946560363741
115,3.8333333333333335,0,0,back_right_paw,1.127966517857143,0.0,0.2236328125
115,3.8333333333333335,0,0,front_left_paw,0.6940937500000001,0.0,0.2306796875
115,3.8333333333333335,0,0,front_right_paw,0.8963415178571429,0.0,0.2221484375
115,3.8333333333333335,0,0,nose,0.5148694751839742,0.0,0.4477868623602738
116,3.8666666666666663,0,0,back_base,0.7308798805094294,0.0,0.5367129233674063
116,3.8666666666666663,0,0,back_end,1.160471335829379,0.0,0.5156268338422957
116,3.8666666666666663,0,0,back_left_paw,0.9909620535714284,0.0,0.2008537946428571
116,3.8666666666666663,0,0,back_middle,0.9081641987005926,0.0,0.5503057475184213
116,3.8666666666666663,0,0,back_right_paw,1.0998526785714289,0.0,0.2265502232142856
116,3.8666666666666663,0,0,front_left_paw,0.6952433035714286,0.0,0.2307399553571429
116,3.8666666666666663,0,0,front_right_paw,0.8942098214285714,0.0,0.2264497767857143
116,3.8666666666666663,0,0,nose,0.5069335955764493,0.0,0.44809795384232104
117,3.9,0,0,back_base,0.7235355187590474,0.0,0.5374185460994537
117,3.9,0,0,back_end,1.1531269740789971,0.0,0.5163324565743431
117,3.9,0,0,back_left_paw,0.9894285714285714,0.0,0.2004397321428571
117,3.9,0,0,back_middle,0.9008198369502106,0.0,0.5510113702504688
117,3.9,0,0,back_right_paw,1.072109375,0.0,0.2261763392857143
117,3.9,0,0,front_left_paw,0.6986026785714285,0.0,0.2303861607142856
117,3.9,0,0,front_right_paw,0.8896495535714286,0.0,0.2316830357142856
117,3.9,0,0,nose,0.4995892338260673,0.0,0.4488035765743685
118,3.933333333333333,0,0,back_base,0.7151872507586654,0.0,0.5366509545457868
118,3.933333333333333,0,0,back_end,1.144778706078615,0.0,0.5155648650206762
118,3.933333333333333,0,0,back_left_paw,0.9888225446428572,0.0,0.2005234375
118,3.933333333333333,0,0,back_middle,0.8924715689498286,0.0,0.5502437786968019
118,3.933333333333333,0,0,back_right_paw,1.0435502232142857,0.0,0.2275368303571429
118,3.933333333333333,0,0,front_left_paw,0.6992689732142857,0.0,0.2303426339285714
118,3.933333333333333,0,0,front_right_paw,0.8826595982142856,0.0,0.2384899553571429
118,3.933333333333333,0,0,nose,0.49124096582568527,0.0,0.4480359850207016
119,3.966666666666667,0,0,back_base,0.709166549722569,0.0,0.5358057960278341
119,3.966666666666667,0,0,back_end,1.1387580050425186,0.0,0.5147197065027235
119,3.966666666666667,0,0,back_left_paw,0.9900569196428572,0.0,0.2006729910714285
119,3.966666666666667,0,0,back_middle,0.8864508679137322,0.0,0.5493986201788491
119,3.966666666666667,0,0,back_right_paw,1.0128850446428572,0.0,0.2289430803571429
119,3.966666666666667,0,0,front_left_paw,0.7019765625000001,0.0,0.2303448660714285
119,3.966666666666667,0,0,front_right_paw,0.8697633928571429,0.0,0.2454918154761904
119,3.966666666666667,0,0,nose,0.48522026478958885,0.0,0.44719082650274883
120,4.0,0,0,back_base,0.7026531031507586,0.0,0.53466097233131
120,4.0,0,0,back_end,1.1322445584707082,0.0,0.5135748828061995
120,4.0,0,0,back_left_paw,0.9903504464285716,0.0,0.1998883928571428
120,4.0,0,0,back_middle,0.8799374213419218,0.0,0.5482537964823251
120,4.0,0,0,back_right_paw,0.9826339285714286,0.0,0.2291116071428571
120,4.0,0,0,front_left_paw,0.7031875,0.0,0.2305133928571429
120,4.0,0,0,front_right_paw,0.8539720982142857,0.0,0.2527020089285715
120,4.0,0,0,nose,0.47870681821777844,0.0,0.4460460028062248
121,4.033333333333333,0,0,back_base,0.6949728039003766,0.0,0.534066929884786
121,4.033333333333333,0,0,back_end,1.1245642592203262,0.0,0.5129808403596754
121,4.033333333333333,0,0,back_left_paw,0.9909263392857144,0.0,0.1993705357142856
121,4.033333333333333,0,0,back_middle,0.8722571220915398,0.0,0.547659754035801
121,4.033333333333333,0,0,back_right_paw,0.9528973214285714,0.0,0.2294910714285714
121,4.033333333333333,0,0,front_left_paw,0.7024598214285714,0.0,0.2308928571428571
121,4.033333333333333,0,0,front_right_paw,0.8347622767857144,0.0,0.2598537946428571
121,4.033333333333333,0,0,nose,0.4710265189673965,0.0,0.44545196035970075
122,4.066666666666666,0,0,back_base,0.6874018796499947,0.0,0.533826682081119
122,4.066666666666666,0,0,back_end,1.1169933349699444,0.0,0.5127405925560085
122,4.066666666666666,0,0,back_left_paw,0.9900089285714284,0.0,0.199234375
122,4.066666666666666,0,0,back_middle,0.8646861978411579,0.0,0.5474195062321341
122,4.066666666666666,0,0,back_right_paw,0.9241785714285716,0.0,0.2301294642857143
122,4.066666666666666,0,0,front_left_paw,0.7026116071428571,0.0,0.23153125
122,4.066666666666666,0,0,front_right_paw,0.8137220982142856,0.0,0.2656261160714285
122,4.066666666666666,0,0,nose,0.46345559471701453,0.0,0.4452117125560338
123,4.1,0,0,back_base,0.6801189018281841,0.0,0.5332237110631665
123,4.1,0,0,back_end,1.1097103571481337,0.0,0.5121376215380559
123,4.1,0,0,back_left_paw,0.99053125,0.0,0.1993415178571428
123,4.1,0,0,back_middle,0.8574032200193473,0.0,0.5468165352141815
123,4.1,0,0,back_right_paw,0.9007142857142857,0.0,0.2310357142857143
123,4.1,0,0,front_left_paw,0.7039241071428571,0.0,0.2311830357142856
123,4.1,0,0,front_right_paw,0.7870613839285715,0.0,0.2687377232142857
123,4.1,0,0,nose,0.456172616895204,0.0,0.4446087415380812
124,4.133333333333334,0,0,back_base,0.673205901684945,0.0,0.5319499811166425
124,4.133333333333334,0,0,back_end,1.1027973570048946,0.0,0.5108638915915319
124,4.133333333333334,0,0,back_left_paw,0.9919609375,0.0,0.1984285714285714
124,4.133333333333334,0,0,back_middle,0.8504902198761082,0.0,0.5455428052676575
124,4.133333333333334,0,0,back_right_paw,0.8765636160714285,0.0,0.2324441964285714
124,4.133333333333334,0,0,front_left_paw,0.7036752232142857,0.0,0.2311897321428571
124,4.133333333333334,0,0,front_right_paw,0.7605468750000001,0.0,0.2683828125
124,4.133333333333334,0,0,nose,0.44925961675196485,0.0,0.44333501159155725
125,4.166666666666667,0,0,back_base,0.666634977434563,0.0,0.5309848449201183
125,4.166666666666667,0,0,back_end,1.0962264327545126,0.0,0.5098987553950077
125,4.166666666666667,0,0,back_left_paw,0.9926796875,0.0,0.1978604910714285
125,4.166666666666667,0,0,back_middle,0.8439192956257262,0.0,0.5445776690711334
125,4.166666666666667,0,0,back_right_paw,0.8542734375000001,0.0,0.2329430803571429
125,4.166666666666667,0,0,front_left_paw,0.7052466517857143,0.0,0.2316886160714285
125,4.166666666666667,0,0,front_right_paw,0.7326629464285714,0.0,0.2685870535714285
125,4.166666666666667,0,0,nose,0.4426886925015829,0.0,0.4423698753950331
126,4.2,0,0,back_base,0.6588994326484668,0.0,0.5300286372950228
126,4.2,0,0,back_end,1.0884908879684165,0.0,0.5089425477699122
126,4.2,0,0,back_left_paw,0.9932991071428572,0.0,0.1982276785714285
126,4.2,0,0,back_middle,0.83618375083963,0.0,0.5436214614460378
126,4.2,0,0,back_right_paw,0.839388392857143,0.0,0.2330089285714285
126,4.2,0,0,front_left_paw,0.7051160714285715,0.0,0.2317544642857143
126,4.2,0,0,front_right_paw,0.704703125,0.0,0.2693296130952382
126,4.2,0,0,nose,0.4349531477154867,0.0,0.44141366776993757
127,4.233333333333333,0,0,back_base,0.6512353164337991,0.0,0.5291951975270702
127,4.233333333333333,0,0,back_end,1.0808267717537487,0.0,0.5081091080019596
127,4.233333333333333,0,0,back_left_paw,0.9936595982142856,0.0,0.2001953125
127,4.233333333333333,0,0,back_middle,0.8285196346249623,0.0,0.5427880216780853
127,4.233333333333333,0,0,back_right_paw,0.8261015625,0.0,0.2321328125
127,4.233333333333333,0,0,front_left_paw,0.7049274553571429,0.0,0.2320993303571429
127,4.233333333333333,0,0,front_right_paw,0.6779810267857144,0.0,0.2701819196428571
127,4.233333333333333,0,0,nose,0.4272890315008189,0.0,0.440580228001985
128,4.266666666666667,0,0,back_base,0.6438016689691313,0.0,0.5291005970448318
128,4.266666666666667,0,0,back_end,1.0733931242890808,0.0,0.5080145075197212
128,4.266666666666667,0,0,back_left_paw,0.992849330357143,0.0,0.2015111607142856
